"CLAVE","CVE_EST","NOMBRE","MUNICIPIO","SITUACION","Latitud","Longitud","Altitud"
19111,"nl","La Ascencion","Aramberri","Operando",24.32277778,-99.91027778,1980
19112,"nl","Benitez","Linares","Operando",24.72555556,-99.47111111,300
19113,"nl","El Brasil","Doctor Coss","Suspendida",25.87666667,-98.99138889,134
19114,"nl","El Cuervito","General Bravo","Operando",25.88694444,-98.80916667,167
19115,"nl","El Cuije","Galeana","Operando",25.10777778,-100.6625,1875
19117,"nl","Ejido Marin","Mar≠n","Operando",25.85861111,-100.0222222,403
19119,"nl","Espinazo","Mina","Suspendida",26.26694444,-100.6091667,954
19120,"nl","Fresnillo","Vallecillo","Suspendida",26.42944444,-99.88722222,230
19121,"nl","Gatos Gœeros","Linares","Operando",25.10305556,-99.35111111,258
19123,"nl","Grutas De Garcia","Garc≠a","Operando",25.85027778,-100.5241667,1043
19124,"nl","Higueras (DGE)","Higueras","Operando",25.96222222,-100.0155556,494
19125,"nl","Jaritas","Anˇhuac","Suspendida",27.43222222,-99.80166667,198
19126,"nl","La Laja","Hualahuises","Operando",24.91083333,-99.68583333,410
19127,"nl","El Oasis","Vallecillo","Suspendida",26.88277778,-99.82694444,132
19128,"nl","Obregon","Galeana","Operando",24.70083333,-100.4163889,1991
19129,"nl","El Peœuelo","Galeana","Suspendida",24.56388889,-100.7727778,1840
19130,"nl","Pobladores","China","Suspendida",25.3775,-98.75805556,302
19131,"nl","Puerto Del Ebano","Sabinas Hidalgo","Suspendida",26.34861111,-100.0444444,310
19133,"nl","Sabinas Hidalgo","Sabinas Hidalgo","Operando",26.50055556,-100.1538889,291
19134,"nl","Salinas Victoria","Salinas Victoria","Operando",25.95916667,-100.2927778,445
19135,"nl","San Francisco De Berlanga","Galeana","Operando",24.36555556,-100.1136111,1880
19136,"nl","San Isidro","Linares","Operando",24.95861111,-99.32972222,235
19137,"nl","San Jorge","Galeana","Operando",24.57805556,-100.4469444,1890
19138,"nl","Santa Ana","Doctor Arroyo","Operando",24.09222222,-100.3877778,1689
19140,"nl","Tepehuaje","Cadereyta Jim?nez","Operando",25.50527778,-99.77083333,250
19141,"nl","Villaldama","Villaldama","Operando",26.50138889,-100.4219444,420
19142,"nl","Agualeguas","Agualeguas","Operando",26.30916667,-99.54916667,717
19143,"nl","La Cardona","Mier Y Noriega","Operando",23.405,-99.98,1910
19144,"nl","Cieneguitas Y Crucitas","Galeana","Operando",24.51777778,-99.97972222,2530
19146,"nl","Congregacion Calles","Montemorelos","Suspendida",25.21472222,-99.93833333,455
19147,"nl","Las Crucitas","Linares","Operando",24.78111111,-99.69777778,500
19148,"nl","Ejido Dieciocho De Marzo","Galeana","Operando",24.88972222,-100.1802778,1814
19149,"nl","La Granja","Linares","Suspendida",24.6475,-99.54416667,374
19150,"nl","Los Lerma","Guadalupe","Suspendida",25.68,-100.2055556,445
19151,"nl","Las Margaritas","Doctor Arroyo","Operando",24.26222222,-100.4180556,1760
19152,"nl","Ejido Nuevo Rodriguez","Anˇhuac","Operando",27.06388889,-100.0133333,161
19154,"nl","El Popote","Linares","Operando",24.90083333,-99.4975,300
19155,"nl","La Poza","Galeana","Operando",24.71583333,-100.0158333,1750
19156,"nl","Las Presitas","China","Suspendida",25.51388889,-98.72972222,132
19158,"nl","Rancho De Gomas","Salinas Victoria","Suspendida",26.16972222,-100.4644444,565
19159,"nl","San Antonio Peœa Nevada","Doctor Arroyo","Operando",23.74611111,-99.98194444,1491
19160,"nl","San Ignacio De Texas","Galeana","Operando",24.31055556,-100.1894444,1680
19162,"nl","Vista Hermosa","Linares","Operando",25.77083333,-99.63388889,199
19163,"nl","Las Brisas","General Terˇn","Operando",25.39583333,-99.54555556,229
19164,"nl","Buenavista","Montemorelos","Suspendida",25.21388889,-99.825,400
19165,"nl","Chupaderos Del Indio","Garc≠a","Operando",25.81361111,-100.79,900
19166,"nl","Ejido Horcones","Lampazos De Naranjo","Operando",27.17194444,-100.4105556,242
19168,"nl","Las Estacas","Mina","Suspendida",26.33694444,-100.9061111,658
19169,"nl","Garza Gonzalez","Los Ramones","Operando",25.83194444,-99.62444444,200
19170,"nl","El Hojase","Salinas Victoria","Operando",26.11527778,-100.3605556,500
19171,"nl","Lampacitos","Montemorelos","Suspendida",25.11055556,-99.89916667,500
19172,"nl","Las Monitas","Cerralvo","Operando",26.13166667,-99.74444444,400
19173,"nl","Palmitos (Ge)","Cadereyta Jim?nez","Operando",25.41722222,-99.99722222,368
19174,"nl","San Bartolo","Cadereyta Jim?nez","Operando",25.54222222,-100.0086111,326
19176,"nl","Ojo De Agua","Bustamante","Suspendida",26.53888889,-100.5483333,540
19177,"nl","Pozos Mina","Mina","Suspendida",26.01166667,-100.5447222,472
19178,"nl","Sierra Morena","Bustamante","Operando",26.53666667,-100.5333333,500
19179,"nl","Cerrito Del Aire","Doctor Arroyo","Suspendida",23.58861111,-100.2327778,1630
19180,"nl","San Antonio El Salero","Galeana","Operando",24.46361111,-100.2480556,1832
19181,"nl","San Isidro De Cienega","Galeana","Suspendida",25.20083333,-100.5119444,2190
19182,"nl","San Roberto","Galeana","Operando",24.71,-100.3033333,522
19185,"nl","El Canada","General Escobedo","Operando",25.80055556,-100.2755556,788
19187,"nl","California","General Terˇn","Operando",25.30638889,-99.73388889,324
19188,"nl","El Carmen De Los Elizondo","Linares","Operando",24.97611111,-99.43944444,280
19189,"nl","El Pastor","Montemorelos","Operando",25.15166667,-99.92666667,495
19190,"nl","Guadalupe La Joya","General Terˇn","Operando",25.16583333,-99.31833333,227
19192,"nl","Presa Vaquerias","General Terˇn","Operando",25.24916667,-99.57194444,275
19193,"nl","Santa Rosa","Iturbide","Operando",24.70027778,-99.85527778,1600
19197,"nl","La Morita","Montemorelos","Suspendida",25.25472222,-99.93055556,420
19199,"nl","San Carlos","Vallecillo","Suspendida",26.56972222,-99.79638889,176
19200,"nl","La Cienega","Juˇrez","Operando",25.536389,-100.119167,440
20001,"oax","Santa Maria Alotepec","Santa Mar≠a Alotepec","Suspendida",17.06666667,-95.86666667,2444
20002,"oax","Apoala","Santiago Apoala","Suspendida",17.64972222,-97.15,2269
20003,"oax","Astatla","ConcepciΩn Buenavista","Operando",17.96666667,-97.41666667,2121
20004,"oax","San Juan Atepec","San Juan Atepec","Operando",17.43305556,-96.54972222,1975
20005,"oax","San Juan Bautista Atatlahuca","San Juan Bautista Atatlahuca","Suspendida",17.53305556,-96.83777778,983
20006,"oax","San Bartolome Ayautla","San Bartolom? Ayautla","Suspendida",18.03305556,-96.66666667,702
20007,"oax","Ayutla","San Pedro Y San Pablo Ayutla","Operando",17.01666667,-96.09972222,2014
20008,"oax","Bethania","San Juan Bautista Tuxtepec","Suspendida",17.91833333,-96.00638889,70
20009,"oax","Boquilla Numero Uno","Nejapa De Madero","Operando",16.63666667,-95.95972222,638
20010,"oax","San Juan Cacahuatepec (CFE)","San Juan Cacahuatepec","Suspendida",16.61166667,-98.14944444,413
20011,"oax","Calapilla","Teotitlˇn De Flores MagΩn","Suspendida",18.13666667,-97.01666667,1342
20012,"oax","Campamento Vista Hermosa","San Juan Comaltepec","Suspendida",17.30666667,-95.95,1395
20013,"oax","San Lucas Camotlan","San Lucas Camotlˇn","Suspendida",16.95,-95.70305556,1372
20014,"oax","Canton","San Lucas Ojitlˇn","Operando",18.01666667,-96.28305556,51
20015,"oax","Cascajal","Loma Bonita","Suspendida",18.0625,-95.95805556,15
20016,"oax","Cataluœa","Santa Mar≠a Chilchotla","Suspendida",18.28305556,-96.71666667,255
20017,"oax","Zihualtepec","San Juan CotzocΩn","Operando",17.45,-95.38305556,82
20018,"oax","Coicoyan De Las Flores (CFE)","Coicoyˇn De Las Flores","Suspendida",17.25,-98.29972222,2003
20019,"oax","San Juan Bautista Coixtlahuaca","San Juan Bautista Coixtlahuaca","Suspendida",17.73305556,-97.31666667,2181
20020,"oax","Concepcion Papalo","ConcepciΩn Pˇpalo","Suspendida",17.83305556,-96.86666667,2131
20022,"oax","Coyotepec","San Bartolo Coyotepec","Operando",16.95,-96.72694444,1460
20023,"oax","Cuajimoloyas","San Miguel Amatlˇn","Operando",17.125,-96.41666667,2853
20024,"oax","San Juan Bautista Cuicatlan (DGE)","San Juan Bautista Cuicatlˇn","Suspendida",17.8,-96.96666667,620
20025,"oax","San Juan Bautista Cuicatlan (SMN)","San Juan Bautista Cuicatlˇn","Suspendida",17.8,-96.95,624
20026,"oax","Chalcatongo De Hidalgo","Chalcatongo De Hidalgo","Suspendida",16.95,-97.52916667,2865
20027,"oax","Chicapa De Castro","Juchitˇn De Zaragoza","Operando",16.57472222,-94.80444444,32
20028,"oax","Santa Maria Chilapa De Diaz","Villa De Chilapa De D≠az","Operando",17.57,-97.61666667,1881
20029,"oax","Santa Maria Chilchotla","Santa Mar≠a Chilchotla","Operando",18.25,-96.81666667,1358
20030,"oax","Santiago Choapan","Santiago Choˇpam","Operando",17.36666667,-95.93305556,900
20031,"oax","Dominguillo","San Juan Bautista Cuicatlˇn","Suspendida",17.64972222,-96.9,720
20032,"oax","Santa Maria Ecatepec","Santa Mar≠a Ecatepec","Operando",16.28305556,-95.88305556,1869
20033,"oax","La Expiracion","San Mart≠n Zacatepec","Suspendida",17.81666667,-98.06666667,1360
20034,"oax","Etla","Villa De Etla","Operando",17.20722222,-96.79972222,1671
20035,"oax","Huajuapan De Leon (SMN)","Heroica Ciudad De Huajuapan De LeΩn","Suspendida",17.8,-97.78305556,1600
20036,"oax","Huautla De Jimenez","Huautla De Jim?nez","Suspendida",18.13305556,-96.83305556,1678
20037,"oax","Camino Ixcatlan","San Felipe Jalapa De D≠az","Suspendida",18.10111111,-96.52083333,118
20038,"oax","Ixtayutla","Santiago Ixtayutla","Operando",16.57194444,-97.66666667,610
20039,"oax","Ixtepec","Ciudad Ixtepec","Operando",16.55194444,-95.08444444,69
20040,"oax","Ixtepeji","Santa Catarina Ixtepeji","Operando",17.26666667,-96.54972222,1926
20041,"oax","Ixtlan De Juarez","Ixtlˇn De Juˇrez","Operando",17.33305556,-96.48305556,2312
20042,"oax","Santa Maria Jacatepec","Santa Mar≠a Jacatepec","Operando",17.86666667,-96.2,47
20043,"oax","Jalapa Del Marques","Santa Mar≠a Jalapa Del Marqu?s","Operando",16.44194444,-95.44666667,160
20044,"oax","Jalapa Del Valle","San Felipe Tejalˇpam","Operando",17.06583333,-96.87833333,1742
20045,"oax","Jaltepec De Candayoc","San Juan CotzocΩn","Suspendida",17.33305556,-95.43305556,70
20046,"oax","San Juan Bautista Jayacatlan","San Juan Bautista Jayacatlˇn","Suspendida",17.41666667,-96.83305556,1629
20047,"oax","Santa Catarina Juquila (CFE)","Santa Catarina Juquila","Suspendida",16.23305556,-97.29972222,1690
20048,"oax","Juchitan De Zaragoza","Juchitˇn De Zaragoza","Operando",16.44916667,-95.02416667,30
20049,"oax","Jocotipac","San Pedro Jocotipac","Operando",17.71,-97.08305556,2565
20050,"oax","Santiago Juxtlahuaca","Santiago Juxtlahuaca","Suspendida",17.35,-98.01666667,1680
20051,"oax","Juxtlahuaca","Santa Mar≠a Jalapa Del Marqu?s","Suspendida",16.5,-95.34305556,594
20052,"oax","Asuncion Ixtaltepec Km. 33","AsunciΩn Ixtaltepec","Operando",16.56666667,-95.02666667,48
20053,"oax","Juchitan De Zaragoza Km. 51+74","Juchitˇn De Zaragoza","Operando",16.41666667,-95.01666667,18
20054,"oax","Juchitan De Zaragoza Km. 67+50","Juchitˇn De Zaragoza","Suspendida",16.52666667,-94.84972222,17
20055,"oax","La Estrella","San Felipe Usila","Suspendida",17.96666667,-96.45,189
20056,"oax","La Guadalupe","Santiago Yaveo","Suspendida",17.55027778,-95.28694444,70
20057,"oax","La Maceta","Santo Domingo Petapa","Suspendida",16.85,-95.15,857
20058,"oax","La Pobreza","San Pedro El Alto","Suspendida",16.02666667,-96.50305556,1682
20059,"oax","La Venta","Juchitˇn De Zaragoza","Suspendida",16.56666667,-94.81,31
20060,"oax","Las Cuevas","Santa Mar≠a Mixtequilla","Suspendida",16.45,-95.32666667,152
20061,"oax","Las Margaritas","San Miguel Soyaltepec","Suspendida",18.25,-96.29972222,27
20062,"oax","Pilas","Santa Mar≠a Mixtequilla","Operando",16.39972222,-95.31666667,62
20063,"oax","Loma Bonita","Loma Bonita","Suspendida",18.1,-95.88305556,37
20064,"oax","San Pablo Macuiltianguis","San Pablo Macuiltianguis","Suspendida",17.54666667,-96.56666667,2139
20065,"oax","Magdalena Jicotlan","Santa Magdalena Jicotlˇn","Suspendida",17.8,-97.46666667,2248
20066,"oax","Mahuizapa","Tepelmeme Villa De Morelos","Suspendida",18,-97.26666667,2086
20067,"oax","Mariscala De Juarez","Mariscala De Juˇrez","Suspendida",17.85805556,-98.14055556,1072
20068,"oax","Matias Romero (SMN)","Mat≠as Romero Avendaœo","Suspendida",16.88305556,-95.03305556,211
20069,"oax","San Juan Metaltepec","Santiago Zacatepec","Suspendida",17.17277778,-95.91416667,1526
20070,"oax","Miahuatlan (SMN)","Miahuatlˇn De Porfirio D≠az","Operando",16.32944444,-96.59388889,1559
20071,"oax","Miahuatlan (DGE)","Miahuatlˇn De Porfirio D≠az","Suspendida",16.35,-96.61666667,1537
20072,"oax","Monterrosa","Loma Bonita","Suspendida",17.78305556,-95.90305556,73
20073,"oax","Nacaltepec","Santiago Nacaltepec","Operando",17.51666667,-96.93305556,2101
20074,"oax","Santa Maria Nativitas","Santa Mar≠a Nativitas","Suspendida",17.64972222,-97.33305556,2295
20076,"oax","Asuncion Nochixtlan","AsunciΩn Nochixtlˇn","Operando",17.46666667,-97.21666667,2080
20077,"oax","Nusutia (CFE)","Santiago Ixtayutla","Suspendida",16.60055556,-97.66805556,399
20078,"oax","Oaxaca (OBS)","Oaxaca De Juˇrez","Operando",17.02722222,-96.71027778,1549
20079,"oax","Oaxaca","Oaxaca De Juˇrez","Operando",17.08305556,-96.70972222,1594
20080,"oax","Ocotlan De Morelos","Ocotlˇn De Morelos","Suspendida",16.8,-96.66666667,1522
20081,"oax","San Lucas Ojitlan","San Lucas Ojitlˇn","Suspendida",18.05944444,-96.39555556,139
20082,"oax","Ostuta","Santo Domingo Zanatepec","Operando",16.49666667,-94.43805556,37
20083,"oax","Parian","San JerΩnimo Sosola","Suspendida",17.41666667,-97.01666667,1551
20084,"oax","Papaloapan","San Juan Bautista Tuxtepec","Operando",18.14972222,-96.08305556,2744
20085,"oax","Paso Ancho (CFE)","San Vicente Coatlˇn","Suspendida",16.36666667,-96.88305556,1361
20086,"oax","Paso De La Reyna","Santiago Jamiltepec","Suspendida",16.26027778,-97.61666667,438
20087,"oax","Piloto Uno","Santo Domingo Tehuantepec","Suspendida",16.41666667,-95.20305556,42
20088,"oax","Pinotepa Nacional (SMN)","Santiago Pinotepa Nacional","Suspendida",16.36666667,-98.04972222,350
20089,"oax","Pluma Hidalgo","Pluma Hidalgo","Suspendida",15.91666667,-96.43305556,1338
20090,"oax","San Pedro Pochutla","San Pedro Pochutla","Suspendida",15.75,-96.46666667,165
20091,"oax","Porvenir","Juchitˇn De Zaragoza","Suspendida",16.48888889,-94.97972222,22
20092,"oax","Puerto Angel (OBS)","San Pedro Pochutla","Operando",15.67,-96.49,84
20094,"oax","Putla De Guerrero (CFE)","Putla Villa De Guerrero","Suspendida",17.11666667,-97.87305556,1316
20095,"oax","Santa Maria Puxmetacan","San Juan CotzocΩn","Suspendida",17.28305556,-95.61666667,342
20096,"oax","Quiotepec","San Juan Bautista Cuicatlˇn","Operando",17.89,-96.99055556,543
20097,"oax","San Miguel Quetzaltepec","San Miguel Quetzaltepec","Suspendida",16.98305556,-95.78305556,1211
20098,"oax","Rio Grande","Villa De Tututepec","Suspendida",16.01083333,-97.43305556,27
20099,"oax","San Miguel Sola De Vega (CFE)","Villa Sola De Vega","Suspendida",16.51444444,-96.9775,1409
20100,"oax","Salina Cruz (OBS)","Salina Cruz","Suspendida",16.16944444,-95.18305556,19
20101,"oax","Salina Cruz","Salina Cruz","Suspendida",16.18305556,-95.2,10
20102,"oax","San Agustin Tlacotepec","San Agust≠n Tlacotepec","Suspendida",17.2,-97.51777778,2018
20103,"oax","San Andres Lagunas","San Andr?s Lagunas","Operando",17.57333333,-97.5225,2310
20104,"oax","San Antonio Abad","Tlacotepec Plumas","Suspendida",17.87777778,-97.45,2188
20105,"oax","San Esteban Atatlahuca (CFE)","San Esteban Atatlahuca","Suspendida",17.065,-97.67916667,2455
20106,"oax","San Francisco Ozolotepec","San Francisco Ozolotepec","Suspendida",16.08305556,-96.21666667,1431
20107,"oax","San Francisco Teopan","San Francisco Teopan","Suspendida",17.85,-97.5,2290
20108,"oax","San Francisco Yosocuta","San Marcos Arteaga","Suspendida",17.71666667,-97.78305556,1544
20109,"oax","San Jeronimo Taviche","San JerΩnimo Taviche","Suspendida",16.73305556,-96.57527778,1718
20110,"oax","San Jorge Nuchita","San Jorge Nuchita","Suspendida",17.67305556,-98.08305556,1409
20111,"oax","San Jose Lachiguiri","San Jos? Lachiguiri","Suspendida",16.38305556,-96.33305556,1679
20112,"oax","San Jose Tenango II","San Jos? Tenango","Suspendida",18.14972222,-96.71777778,782
20113,"oax","San Juan Del Rio","Santiago Choˇpam","Operando",17.43166667,-95.83027778,557
20114,"oax","San Lucas Arroyo Paloma","San Juan Bautista Valle Nacional","Operando",17.83861111,-96.3675,346
20115,"oax","San Martin Duraznos (CFE)","San Sebastiˇn Tecomaxtlahuaca","Suspendida",17.3,-98.06666667,2352
20116,"oax","San Miguel Tulancingo","San Miguel Tulancingo","Suspendida",17.75,-97.43305556,2249
20117,"oax","San Miguel Chimalapa","San Miguel Chimalapa","Operando",16.71166667,-94.74833333,120
20118,"oax","San Miguel Ejutla","San Miguel Ejutla","Operando",16.57944444,-96.73722222,1446
20119,"oax","San Miguel Tequixtepec","San Miguel Tequixtepec","Suspendida",17.80166667,-97.34027778,2027
20120,"oax","San Miguel Suchixtepec","San Miguel Suchixtepec","Operando",16.09138889,-96.465,2453
20121,"oax","San Pedro Cantaros","San Pedro Coxcaltepec Cˇntaros","Suspendida",17.49611111,-97.14222222,2201
20122,"oax","San Pedro Juchatengo (CFE)","San Pedro Juchatengo","Suspendida",16.34333333,-97.08888889,879
20123,"oax","San Pedro Mixtepec","San Pedro Mixtepec","Suspendida",15.98305556,-97.09972222,227
20124,"oax","San Pedro Nolasco","Santiago Xiacu≠","Suspendida",17.28972222,-96.43305556,2173
20125,"oax","Santa Catarina","Santo Domingo Tonalˇ","Suspendida",17.66666667,-97.95,1349
20126,"oax","Santa Cruz Zenzontepec (CFE)","Santa Cruz Zenzontepec","Suspendida",16.53666667,-97.49527778,960
20127,"oax","Santa Maria Chimalapa","Santa Mar≠a Chimalapa","Suspendida",16.89972222,-94.68305556,308
20129,"oax","Santa Maria Ixcatlan","Santa Mar≠a Ixcatlˇn","Operando",17.85,-97.18305556,1896
20130,"oax","Santa Maria Yucuhiti (CFE)","Santa Mar≠a Yucuhiti","Suspendida",17.01666667,-97.79972222,1876
20131,"oax","Santiago Apoala","Santiago Apoala","Suspendida",17.64972222,-97.11666667,1959
20132,"oax","Santiago Astata (SMN)","Santiago Astata","Suspendida",15.98,-95.66666667,30
20133,"oax","Santiago Chilixtlahuaca","Heroica Ciudad De Huajuapan De LeΩn","Operando",17.85305556,-97.9,2099
20134,"oax","Santiago Chivela","AsunciΩn Ixtaltepec","Suspendida",16.71666667,-95,217
20135,"oax","Santiago Minas","Santiago Minas","Suspendida",16.43305556,-97.21666667,956
20136,"oax","Santiago Progreso","San Juan Bautista Valle Nacional","Suspendida",17.70666667,-96.26583333,134
20137,"oax","Santiago Teotongo","Teotongo","Operando",17.71666667,-97.54972222,2076
20138,"oax","Santiago Tutla","San Juan Mazatlˇn","Suspendida",17.19222222,-95.37333333,133
20139,"oax","Santo Domingo","San Felipe Jalapa De D≠az","Suspendida",18.05,-96.54972222,137
20140,"oax","Sarabia I","San Juan Guichicovi","Suspendida",17.08305556,-95.06666667,100
20141,"oax","Silacayoapam (SMN)","Silacayoˇpam","Suspendida",17.50055556,-98.15,1675
20142,"oax","Silacayoapam (DGE)","Silacayoˇpam","Suspendida",17.5,-98.15055556,1705
20143,"oax","Suchixtlahuaca -Quiotep-","San CristΩbal Suchixtlahuaca","Operando",17.68666667,-97.39166667,2348
20144,"oax","Suchixtlahuaca -Tehuantepec-","San CristΩbal Suchixtlahuaca","Suspendida",17.72305556,-97.34972222,2084
20145,"oax","San Miguel Talea De Castro","Villa Talea De Castro","Suspendida",17.35,-96.25,1607
20146,"oax","Santiago Tamazola","Santiago Tamazola","Operando",17.67,-98.22055556,1782
20147,"oax","Tamazulapam Del Progreso (CFE)","Villa De Tamazulˇpam Del Progreso","Suspendida",17.66666667,-97.56666667,2125
20148,"oax","Tapanatepec","San Pedro Tapanatepec","Suspendida",16.40222222,-94.21583333,72
20149,"oax","Tehuantepec","Santo Domingo Tehuantepec","Operando",16.31666667,-95.23444444,41
20150,"oax","Tejocotes","Santiago Tenango","Operando",17.23222222,-97.00222222,2287
20151,"oax","San Francisco Telixtlahuaca","San Francisco Telixtlahuaca","Operando",17.3,-96.9,2260
20152,"oax","Temascal","San Miguel Soyaltepec","Operando",18.25,-96.4,35
20153,"oax","Teojomulco","Santo Domingo Teojomulco","Operando",16.6,-97.2,1255
20154,"oax","Santa Maria Teopoxco","Santa Mar≠a Teopoxco","Suspendida",18.16666667,-96.95,1974
20155,"oax","Teotitlan Del Camino (SMN)","Teotitlˇn De Flores MagΩn","Suspendida",18.13305556,-97.06666667,2002
20156,"oax","Teotitlan Del Camino (DGE)","Teotitlˇn De Flores MagΩn","Suspendida",18.11666667,-97.08305556,918
20157,"oax","Tepelmeme De Morelos","Tepelmeme Villa De Morelos","Suspendida",17.86666667,-97.36666667,2060
20158,"oax","San Juan Tepeuxila","San Juan Tepeuxila","Suspendida",17.73305556,-96.84972222,2115
20159,"oax","San Pedro Y San Pablo Teposcolula","San Pedro Y San Pablo Teposcolula","Suspendida",17.51666667,-97.5,2312
20160,"oax","San Juan Teponaxtla","San Juan Tepeuxila","Suspendida",17.77305556,-96.7,2373
20161,"oax","San Pedro Teutila","San Pedro Teutila","Suspendida",18,-96.70972222,452
20162,"oax","Tequisistlan","Magdalena Tequisistlˇn","Operando",16.4175,-95.59888889,182
20163,"oax","Tezoatlan De Segura Y Luna","Heroica Villa Tezoatlˇn De Segura Y Luna, Cuna De La Independencia De Oaxaca","Suspendida",17.65194444,-97.81083333,1527
20164,"oax","Santa Maria Tiltepec","San Pedro Topiltepec","Suspendida",17.48,-97.36666667,2330
20165,"oax","Tlacolula De Matamoros","Tlacolula De Matamoros","Suspendida",16.95,-96.48305556,1618
20166,"oax","Tlacotepec Plumas","Tlacotepec Plumas","Suspendida",17.85,-97.45,2155
20167,"oax","Santa Maria Asuncion Tlaxiaco (DGE)","Heroica Ciudad De Tlaxiaco","Suspendida",17.26583333,-97.67611111,2063
20168,"oax","Santa Maria Asuncion Tlaxiaco (SMN)","Heroica Ciudad De Tlaxiaco","Suspendida",17.26666667,-97.68305556,2095
20169,"oax","Tolosita","Mat≠as Romero Avendaœo","Suspendida",17.19861111,-95.04888889,2095
20170,"oax","Totolapam (SMN)","San Pedro Totolˇpam","Operando",16.66333333,-96.3075,942
20172,"oax","San Juan Bautista Tuxtepec I (DGE)","San Juan Bautista Tuxtepec","Suspendida",18.1,-96.11666667,26
20173,"oax","Union Hidalgo","UniΩn Hidalgo","Operando",16.46527778,-94.83305556,11
20174,"oax","San Felipe Usila","San Felipe Usila","Operando",17.88305556,-96.53305556,127
20175,"oax","Valle Nacional","San Juan Bautista Valle Nacional","Operando",17.78305556,-96.31666667,82
20176,"oax","Vicente","Acatlˇn De P?rez Figueroa","Suspendida",18.51361111,-96.52472222,121
20177,"oax","San Ildelfonso Villa Alta","San Ildefonso Villa Alta","Operando",17.35,-96.15,1268
20178,"oax","Villa Chalcatongo (CFE)","Chalcatongo De Hidalgo","Suspendida",17.03305556,-97.58305556,2428
20179,"oax","Villa Hidalgo","Villa Hidalgo","Suspendida",17.2,-96.18305556,1251
20180,"oax","Vivero Benito Juarez","Oaxaca De Juˇrez","Suspendida",17.06666667,-96.73305556,1568
20181,"oax","Vivero Rancho Teja","Ixtlˇn De Juˇrez","Suspendida",17.3,-96.46666667,2618
20182,"oax","Xiquila","Santa Mar≠a Ixcatlˇn","Suspendida",17.85777778,-97.1975,1915
20183,"oax","San Juan Yaee","San Juan Yae?","Suspendida",17.43305556,-96.28305556,1440
20184,"oax","San Carlos Yautepec","San Carlos Yautepec","Operando",16.50333333,-96.10833333,846
20185,"oax","Santiago Yaveo","Santiago Yaveo","Suspendida",17.33305556,-95.73305556,335
20186,"oax","Santiago Yosondua","Santiago Yosondúa","Suspendida",16.89972222,-97.59972222,2222
20187,"oax","Yutacua (CFE)","Santiago Ixtayutla","Suspendida",16.60361111,-97.625,437
20188,"oax","Santa Maria Zacatepec (CFE)","Santa Mar≠a Zacatepec","Suspendida",16.76416667,-97.98805556,354
20189,"oax","Zapote","San Juan Lalana","Operando",17.68305556,-95.89055556,86
20190,"oax","Zapotitlan Palmas (SMN)","Zapotitlˇn Palmas","Operando",17.88833333,-97.81777778,1913
20191,"oax","Zoquitlan","Santa Mar≠a Zoquitlˇn","Operando",16.55,-96.36666667,1037
20194,"oax","Puerto Angel","San Pedro Pochutla","Suspendida",15.86666667,-96.45,485
20195,"oax","Temascal (CFE)","San Miguel Soyaltepec","Suspendida",18.23333333,-96.4,35
20198,"oax","Yahila (CFE)","Santiago Comaltepec","Suspendida",17.55305556,-96.5725,2143
20200,"oax","El Carrizo (CFE)","Santiago Tetepec","Suspendida",16.25777778,-97.75166667,260
20201,"oax","El Porvenir","San Juan Bautista Tuxtepec","Suspendida",18.15388889,-96.21638889,38
20202,"oax","Santa Ana Tlapacoyan","Santa Ana Tlapacoyan","Operando",16.73972222,-96.81666667,1525
20203,"oax","San Miguel Soyaltepec","San Miguel Soyaltepec","Suspendida",18.2,-96.48305556,68
20205,"oax","El Tomatal","San Miguel Tlacamama","Suspendida",16.48,-98.13305556,1327
20206,"oax","La Hamaca","San Miguel Del Puerto","Suspendida",15.89277778,-96.18777778,192
20207,"oax","Magdalena Tetatepec","Heroica Ciudad De Huajuapan De LeΩn","Suspendida",17.75916667,-97.85444444,1851
20208,"oax","San Juan Copala","Santiago Juxtlahuaca","Suspendida",17.18305556,-97.96666667,1608
20209,"oax","Zimatlan","Zimatlˇn De Êlvarez","Operando",16.865,-96.78444444,2879
20210,"oax","San Juan Bautista Tuxtepec (SMN)","San Juan Bautista Tuxtepec","Suspendida",18.05,-96.06666667,33
20211,"oax","San Martin Mexicapan","Oaxaca De Juˇrez","Suspendida",17.05666667,-96.70472222,1540
20212,"oax","Yutama (CFE)","Santiago Yosondúa","Suspendida",16.88305556,-97.63305556,2064
20220,"oax","Comitancillo","San Pedro Comitancillo","Suspendida",16.48305556,-95.16666667,75
20221,"oax","C.A.E. Yanhuitlan","Santo Domingo Yanhuitlˇn","Suspendida",17.51666667,-97.31666667,2225
20223,"oax","C.A.E. Rio Grande","Villa De Tututepec","Suspendida",16.01666667,-97.56666667,70
20224,"oax","E.T.A. 150 San Pedro Pochutla","San Pedro Pochutla","Suspendida",15.73305556,-96.45,122
20229,"oax","E.T.A. 047 Macuiltianguis","San Pablo Macuiltianguis","Suspendida",17.53972222,-96.54972222,2271
20230,"oax","Presa Matias Romero","San Pablo Huitzo","Suspendida",17.26972222,-96.9,1739
20231,"oax","Puerto Soledad","Teotitlˇn De Flores MagΩn","Suspendida",18.16527778,-96.99805556,2344
20232,"oax","Putla De Guerrero","Putla Villa De Guerrero","Suspendida",17.01666667,-97.93305556,730
